title,year,gross_2013,budget_2013,roi,binary,clean_test
A League of Their Own,1992,398440153,66413889,5.999349819734243,PASS,ok
Aladdin,1992,1197775223,46489723,25.76430113382263,FAIL,nowomen
Alien 3,1992,354363219,91319098,3.8804940780295487,FAIL,nowomen
Army of Darkness,1992,54801341,18263820,3.000541014968391,FAIL,men
Batman Returns,1992,713381350,132827779,5.370724071205015,FAIL,nowomen
Buffy the Vampire Slayer,1992,47259024,11622431,4.06619097157901,PASS,ok
Death Becomes Her,1992,344431230,91319098,3.771732721232091,PASS,ok
El Mariachi,1992,6778946,11622,583.2856651178798,FAIL,nowomen
Glengarry Glen Ross,1992,35615206,20754340,1.7160365494638712,FAIL,nowomen
Hero,1992,143245372,69734584,2.0541510938102103,FAIL,notalk
Home Alone 2: Lost in New York,1992,884268339,33206945,26.629018086427404,FAIL,notalk
Malcolm X,1992,159957554,58112153,2.7525663005464622,FAIL,dubious
My Cousin Vinny,1992,175761596,18263820,9.623484900749132,FAIL,notalk
Reservoir Dogs,1992,9404304,1992417,4.720048062227937,FAIL,nowomen
The Crying Game,1992,207698464,6641389,31.273347186861063,FAIL,men
The Mighty Ducks,1992,168533004,16603472,10.150467564856314,FAIL,notalk
The Muppet Christmas Carol,1992,90593550,19924167,4.546917820955827,FAIL,notalk
The Player,1992,83985017,13282778,6.32285031037935,PASS,ok
Wayne's World,1992,506064948,33206945,15.239732170484217,FAIL,notalk
Beauty and the Beast,1991,1146901616,34216807,33.518662802172045,PASS,ok
Bill & Ted's Bogus Journey,1991,128441940,34216807,3.7537675563941426,FAIL,notalk
Hook,1991,719424876,119758826,6.007280632493842,FAIL,men
Hudson Hawk,1991,58917634,111204624,0.5298128070645696,PASS,ok
Robin Hood: Prince of Thieves,1991,951216821,85542018,11.11987819833757,FAIL,dubious
Slacker,1991,4200140,39349,106.74070497344277,PASS,ok
Star Trek VI: The Undiscovered Country,1991,293903548,46192690,6.362555374021301,FAIL,men
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,269138502,42771009,6.292545074164606,PASS,ok
Terminator 2: Judgement Day,1991,1234671827,171084037,7.216756447008554,FAIL,dubious
The Addams Family,1991,521813996,51325211,10.166816381914144,PASS,ok
The Naked Gun 2 1/2: The Smell of Fear,1991,297448112,39349328,7.5591662454820066,FAIL,notalk
The Silence of the Lambs,1991,695376938,34216807,20.32267177939777,PASS,ok
White Fang,1991,118831862,23951765,4.9612987602375025,FAIL,notalk
Back to the Future Part III,1990,590818548,71319016,8.284165726571437,FAIL,notalk
Child's Play 2,1990,108888347,23178680,4.697780330890284,PASS,ok
Dark Angel (I Come in Peace),1990,15592338,12480828,1.2493031712319087,FAIL,nowomen
Die Hard 2,1990,636768095,124808278,5.101970039198842,FAIL,dubious
Edward Scissorhands,1990,192479280,35659508,5.397698700722399,PASS,ok
Flatliners,1990,218621858,46357360,4.716011826385282,PASS,ok
Ghost,1990,1310899333,39225459,33.419604675626616,FAIL,men
Goodfellas,1990,166686124,44574385,3.7395047402224395,FAIL,men
Home Alone,1990,1359422317,26744631,50.829727918100645,FAIL,men
Nikita,1990,17893838,12480828,1.4337060009159648,PASS,ok
Predator 2,1990,148140171,62404139,2.3738837419101317,FAIL,men
Pretty Woman,1990,1089490934,24961656,43.64658073967529,PASS,ok
The Hunt for Red October,1990,572709290,53489262,10.7069955461341,FAIL,notalk
Total Recall,1990,459105405,222871925,2.059951718907619,FAIL,notalk
Tremors,1990,59434002,17829754,3.33341682672683,PASS,ok
